date,Ore Pulp pH,Flotation Column 05 Air Flow,Amina Flow,Flotation Column 04 Air Flow,Flotation Column 06 Air Flow,Ore Pulp Flow,Flotation Column 05 Level,% Silica Feed,Flotation Column 02 Air Flow,% Iron Feed,Flotation Column 07 Air Flow,Ore Pulp Density,Flotation Column 04 Level,Flotation Column 03 Level,% Iron Concentrate,% Silica Concentrate
2017-03-11 23:00:00,9.89180111111111,306.4,542.3541888888889,295.096,250.06187777777777,399.3765891025639,450.59139444444446,9.09,250.33983333333333,59.66,250.00455,1.7512991666666669,450.2518555555556,449.52706666666666,63.620000000000005,1.7783364488959144
2017-03-12 00:00:00,9.933222055555555,306.4,552.9906166666667,295.096,249.6727444444444,400.87985555555554,450.7251555555556,9.09,249.98770555555555,59.66,250.0284888888889,1.7495117777777778,449.86921666666666,449.5786444444445,65.87,1.1410330045520618
2017-03-12 01:00:00,9.918631111111113,306.4,546.4069888888889,295.096,250.2428888888889,400.1288055555555,442.17168333333336,11.46,247.7566305555556,58.84,249.8748555555556,1.7440368333333334,429.4682611111111,450.19018333333327,65.16,1.3270750014599193
2017-03-12 02:00:00,10.106702222222223,306.4,554.1028833333334,295.096,250.46037222222225,399.66840277777777,453.05543888888894,11.46,250.26772222222223,58.84,250.63786666666667,1.752708333333333,457.9069,449.1600222222223,65.87,1.1085626195212777
2017-03-12 03:00:00,9.904691833333334,306.4,561.6618888888889,295.096,250.17275555555557,400.4710222222223,454.3700388888889,11.46,249.82164444444444,58.84,250.13506666666663,1.764644444444445,452.27750555555554,449.8717,65.92,1.1378330018213911
2017-03-12 04:00:00,9.821314722222224,306.4,558.8256,295.096,250.15775555555555,399.83428333333336,452.27184444444447,11.46,250.2479833333333,58.84,250.12354444444443,1.7604659444444444,451.37982222222223,449.7770611111111,65.9,1.2237754316221157
2017-03-12 05:00:00,9.708905166666666,306.4,548.8467888888889,295.096,249.9418833333333,398.9453166666667,440.2936833333333,11.46,249.99876666666665,58.84,249.74959444444443,1.751423388888889,444.34725,449.4978,65.78,1.2325602611778486
2017-03-12 06:00:00,9.923732444444443,306.4,499.9709833333333,295.096,249.9704111111111,401.6200356060606,448.1419444444445,11.46,249.85827222222224,58.84,250.07795555555555,1.7417218333333333,431.63533196347055,449.94222777777776,65.15,1.383791230901772
2017-03-12 07:00:00,9.766371777777778,306.4,520.7856944444445,295.096,250.06312222222223,399.3462657828283,450.6595388888889,11.46,250.16225555555556,58.82,250.0994777777778,1.740323722222222,294.7389144216139,450.4056777777778,62.95,1.7984040119467235
2017-03-12 08:00:00,9.769991777777776,306.4,511.54949444444446,295.096,250.0822,400.1051322222223,451.2274111111111,11.46,250.1672888888889,58.82,250.0732888888889,1.7485056111111112,428.3116611111111,450.0903222222223,63.83,1.742219023667919
2017-03-12 09:00:00,9.776126277777776,306.4,496.8615944444445,295.096,250.1788055555556,401.2604777777778,450.7393222222222,11.46,250.12321111111112,58.82,250.0436388888889,1.7393873333333334,449.0332,450.6691833333333,64.11500000000001,1.6540065257150125
2017-03-12 10:00:00,9.756631722222222,306.4,442.6396944444445,295.096,249.94232777777776,397.75418986449887,442.49488333333335,11.46,250.33205,58.82,249.97622777777772,1.685201333333333,434.13363888888887,449.9571222222223,64.4,1.5602476682433286
2017-03-12 11:00:00,9.916438555555557,306.4,308.9497611111111,295.096,249.9888944444444,390.7072609756094,450.86713333333336,11.46,249.89665,58.82,250.04211666666663,1.7156197777777775,463.8627861111111,563.9768722222223,64.1,1.5151272329628591
2017-03-12 12:00:00,9.782335555555555,306.4,439.4299722222223,295.096,250.03131666666667,399.25388386404666,458.92920555555554,11.46,250.12145,58.82,250.0957,1.7138290555555558,453.76664722222216,315.68569444444444,64.29,1.4011829736136414
2017-03-12 13:00:00,9.79059127777778,306.4,512.5357111111111,295.096,250.1685388888889,402.7570548611111,439.21985,11.46,249.8419888888889,58.82,250.07821111111116,1.7,448.6910944444445,491.6411111111111,66.55,0.8919980393051106
2017-03-12 14:00:00,10.055565333333334,306.4,524.2244444444444,295.096,249.9977,399.72789166666666,455.45147777777777,11.46,250.23738333333333,58.82,250.05935,1.7150665555555555,452.0088055555556,499.02058888888894,66.25,0.9516578757114464
2017-03-12 15:00:00,9.741321388888888,306.4,536.7365,295.096,249.9419444444445,399.6371666666667,448.6984611111111,11.46,249.85497777777775,58.82,250.03599444444444,1.7303618333333333,450.85990555555554,499.6531444444445,66.92,0.924258901523332
2017-03-12 16:00:00,9.745005333333332,306.4,544.2283666666667,295.096,250.24697777777777,399.6796888888889,450.06211666666667,11.2,249.8129111111111,59.05,250.04871666666668,1.7439730555555557,449.2583944444444,499.7970166666667,66.17,1.085189268335969
2017-03-12 17:00:00,9.934817111111112,306.4,549.9619833333334,295.096,250.0269222222222,401.1116111111111,451.4922944444445,11.2,249.9611,59.05,250.04606666666663,1.7511083333333333,452.5951277777778,499.4180444444445,67.11,1.0647107369924282
2017-03-12 18:00:00,9.825894444444446,306.4,534.8689611111112,295.096,249.9585888888889,399.2253777777778,501.1444388888889,11.2,250.18305,59.05,250.02451666666667,1.7629234444444444,500.8061333333334,500.3980388888889,67.11,1.0647107369924282
2017-03-12 19:00:00,9.873642722222222,306.4,515.1387333333333,295.096,250.6788666666667,399.1144666666667,504.1973222222222,11.2,249.85666666666663,59.05,250.1804388888889,1.7664018888888888,505.8048111111111,503.2109222222222,66.29,0.7371640659767197
2017-03-12 20:00:00,9.97551127777778,306.4,313.7345888888889,295.096,250.42954444444445,401.7580328554373,562.00105,11.2,250.27772777777776,59.05,249.98346666666663,1.8319615158005556,552.5205833333333,860.5824783392438,67.22,0.6931471805599453
2017-03-12 21:00:00,9.925455833333332,306.4,483.6418888888888,295.096,250.15365,401.1635611111112,538.7174,11.2,249.9084,59.05,249.99691111111116,1.7675931111111112,546.3956777777778,629.5181522163117,66.97,0.6931471805599453
2017-03-12 22:00:00,9.973541611111113,306.4,540.9814388888889,295.096,249.9788,400.1186333333334,550.6285833333334,11.2,250.0867444444445,59.05,250.0986,1.77,551.2358222222223,549.7069111111111,66.24,0.712949807856125
2017-03-12 23:00:00,10.092035,306.4,535.7912111111111,295.096,250.25436666666667,399.0409166666667,549.4507388888888,11.2,249.98791111111112,59.05,250.0193833333333,1.7635486666666669,550.1132388888889,549.1545888888888,67.04,0.8109302162163287
2017-03-13 00:00:00,9.70388177777778,306.4,457.8097277777778,295.096,249.98345,401.37723888888894,522.9158219806761,11.2,249.8539944444444,59.05,250.0484611111111,1.6120474361705557,597.5578055555555,658.554475,66.42,1.2412685890696329
2017-03-13 01:00:00,9.048677555555557,306.4,372.3955722222222,295.096,250.10582777777776,400.19405,439.46380579710166,12.27,249.9710111111111,57.35,249.97614444444443,1.5617124444444446,537.4191111111111,595.1733833333334,66.44,1.3001916620664788
2017-03-13 02:00:00,9.62994,306.4,440.3484111111112,295.096,250.0133888888889,399.44685555555554,543.6099555555555,12.27,249.8733333333333,57.35,250.17680555555555,1.682241111111111,550.59565,550.4554166666667,66.61,1.0818051703517284
2017-03-13 03:00:00,9.912497722222222,306.4,470.0055277777777,295.096,249.9275333333333,400.01966111111113,556.4151222222222,12.27,250.19545555555555,57.35,250.0389,1.7372757222222222,548.5611388888889,549.0231222222222,65.85,1.2237754316221157
2017-03-13 04:00:00,10.202176666666666,306.4,455.41815555555553,295.096,250.0317333333333,400.2756722222222,541.9212277777777,12.27,250.0121611111111,57.35,250.0102444444444,1.742699277777778,544.23495,550.1486888888888,66.5,1.1085626195212777
2017-03-13 05:00:00,9.883688611111111,306.4,431.4927111111111,295.096,250.03075555555557,399.54738888888886,550.6696111111111,12.27,250.59127777777775,57.35,250.04322222222223,1.7383874444444445,554.0947055555556,549.2001333333334,65.94,1.0260415958332745
2017-03-13 06:00:00,9.688802111111112,306.4,409.6637666666667,295.096,250.05219444444444,398.3524513888889,543.9355861111111,12.27,250.14865,57.35,250.03421111111112,1.6762224126983334,540.7276472222222,570.6627222222222,65.94,1.1052568313867783
2017-03-13 07:00:00,9.944059333333334,306.4,406.9206888888889,295.096,250.12249444444444,401.7885824074072,552.6403388888889,12.989999999999998,249.98486111111112,56.42,250.0918055555556,1.6705369444444442,560.1531166666666,613.5197277777778,65.69,1.0784095813505905
2017-03-13 08:00:00,9.951672111111112,306.4,407.63523333333336,295.096,250.28981666666667,397.3622931623928,548.7561333333333,12.989999999999998,251.1638888888889,56.42,250.06878333333333,1.6262350555555556,540.0746861111111,595.008,64.47,1.4085449700547104
2017-03-13 09:00:00,9.933012333333332,306.4,431.2708222222223,295.096,250.0850333333333,399.8649611111111,553.3259888888889,12.989999999999998,250.03467777777777,56.42,250.02766666666668,1.7400929444444444,546.3699555555556,574.7792222222222,66.17,0.8671004876833834
2017-03-13 10:00:00,10.061449944444444,306.4,435.6152333333333,295.096,249.95680555555555,400.4031611111111,551.9264388888889,12.989999999999998,250.3877388888889,56.42,250.0674555555556,1.749705722222222,555.7572333333333,549.4965722222222,65.83,1.0543120297715298
2017-03-13 11:00:00,9.93129888888889,306.4,415.89644444444446,295.096,249.99858333333336,399.4865722222222,551.8639055555556,12.989999999999998,249.7788,56.42,250.05479444444444,1.744650111111111,547.244475,549.6003944444444,66.41,1.0508216248317612
2017-03-13 12:00:00,9.976111555555557,306.4,407.52388245614,295.096,250.06519444444444,399.132424242424,554.1539388888889,12.989999999999998,249.6375611111111,56.42,250.0365888888889,1.7155593888888887,549.5312138888888,554.4784833333333,66.23,0.8197798314933115
2017-03-13 13:00:00,9.703162888888889,306.4,376.40513976608224,295.096,250.0821277777778,400.474234848485,550.359675,12.989999999999998,250.3903611111111,56.42,250.05512222222225,1.7097251666666669,542.3717416666666,562.3074666666666,65.49,1.0647107369924282
2017-03-13 14:00:00,9.852296666666666,306.4,365.6081694444444,295.096,250.06228888888887,401.1324166666667,546.9152722222223,12.989999999999998,250.23694444444445,56.42,250.04666666666668,1.6866896666666664,520.3700166666666,570.2169277777778,65.62,1.247032293786383
2017-03-13 15:00:00,10.00986661111111,306.4,345.9128333333333,295.096,250.0490277777778,400.3761722222222,541.8458944444444,12.989999999999998,249.9838333333333,56.42,250.02819444444447,1.7495489999999998,529.3386333333333,550.7018111111112,65.15,1.3887912413184778
2017-03-13 16:00:00,9.956076833333334,306.4,329.2925888888889,295.096,250.0086388888889,400.78275,557.8159555555555,8.94,250.1651388888889,58.95,250.05947222222224,1.7227065,560.8795777777779,549.5756166666667,64.98,1.3609765531356006
2017-03-13 17:00:00,10.06713077777778,306.4,397.0655722222222,295.096,250.0206722222222,399.64730555555553,542.80505,8.94,250.5575111111111,58.95,250.04911111111116,1.7204832777777777,544.8348361111111,560.9986611111111,63.56000000000001,1.6428726885203375
2017-03-13 18:00:00,9.876164277777775,306.4,430.2279333333333,295.096,250.00408888888887,399.54205,550.3018333333333,8.94,249.7616277777778,58.95,249.98710555555556,1.7298416666666665,548.9274361111111,599.9505,64.59,1.5851452198650555
2017-03-13 19:00:00,10.019934388888888,306.4,443.22923333333335,295.096,250.05525,400.2809611111112,552.125638888889,8.94,249.9541,58.95,250.05290555555555,1.7516125,544.515938888889,599.8412333333333,63.99,1.6677068205580765
2017-03-13 20:00:00,10.085428888888888,306.4,441.4591111111111,295.096,250.0178222222222,399.9770611111111,555.9143833333334,8.94,250.32191111111112,58.95,250.0394944444444,1.7516125,559.5253,599.8789333333333,64.07,1.6253112615903906
2017-03-13 21:00:00,9.787634055555555,306.4,439.6072555555555,295.096,250.07018333333332,399.9044722222222,542.3711277777778,8.94,249.97587777777775,58.95,250.01402777777776,1.75,544.9448944444445,600.6921555555556,64.03,1.5173226235262949
2017-03-13 22:00:00,9.598934666666668,306.4,437.90619444444445,295.096,250.10416666666663,399.3578166666667,541.2575555555555,8.94,250.04999444444445,58.95,249.9791388888889,1.7451527777777778,541.1976999999999,585.9835111111112,63.6,1.6428726885203375
2017-03-13 23:00:00,9.590207666666666,306.4,435.5546055555556,295.096,250.02529444444448,400.0549611111111,449.0293555555555,8.94,249.8681388888889,58.95,250.0327888888889,1.7391986666666668,449.61615000000006,449.46279444444446,63.8,1.7387102481382395
2017-03-14 00:00:00,9.663962833333333,306.4,433.6238611111111,295.096,250.0517111111111,399.8296722222222,450.7602833333333,8.94,249.71281666666667,58.95,250.0039333333333,1.7369291666666666,450.17528333333337,450.8421333333333,63.47,1.6845453849209058
2017-03-14 01:00:00,9.847746833333334,306.4,434.3344,295.096,249.9128944444444,400.0201222222223,451.2758666666667,10.69,250.01937222222224,59.16,250.07944444444445,1.7414570555555555,363.3817567869422,450.14305,64.05,1.6074359097634274
2017-03-14 02:00:00,9.835799944444444,306.4,430.2901833333333,295.096,250.0962,399.0755111111112,449.4836555555556,10.69,250.27371666666667,59.16,250.04564444444443,1.735683277777778,332.59896543528055,449.623,63.03,1.7387102481382395
2017-03-14 03:00:00,9.399854555555557,306.4,431.2268111111111,295.096,250.0708388888889,399.77889444444446,449.73210000000006,10.69,250.55656666666667,59.16,250.0804388888889,1.7346376666666667,351.50977222222224,450.4113888888889,63.74,1.686398953570229
2017-03-14 04:00:00,9.358841777777778,306.4,441.51215,295.096,250.10749444444448,400.02698333333336,461.2228666666666,10.69,250.47596111111116,59.16,250.0659,1.7492041666666664,455.0598527777777,449.5455111111111,63.6,1.742219023667919
2017-03-14 05:00:00,9.598938888888888,306.4,440.85924444444447,295.096,250.01135,400.4227833333333,447.2455388888889,10.69,250.15183333333331,59.16,250.0373888888889,1.75,449.4813,449.8134611111111,64.41,1.6213664832993744
2017-03-14 06:00:00,9.589435555555555,306.4,438.8296111111112,295.096,250.0500888888889,399.44862777777774,444.7865000000001,10.69,250.06771111111112,59.16,250.0127666666667,1.7482152222222225,446.6074,450.6091222222223,65.68,0.8329091229351041
2017-03-14 07:00:00,9.323970833333334,306.4,410.7239833333333,295.096,250.0864055555556,400.67629166666666,448.3918666666666,8.87,249.9486222222222,60.24,250.0382833333333,1.6785343333333336,444.1205888888889,481.7877944444445,63.32,1.840549633397487
2017-03-14 08:00:00,9.378490722222224,306.4,445.6144777777778,295.096,250.23707777777776,399.9108611111111,448.7133055555556,8.87,250.22557777777777,60.24,250.1021,1.7572396111111113,455.3659055555555,451.0335500000001,66.06,0.8064758658669484
2017-03-14 09:00:00,9.281002833333334,306.4,537.6639888888889,295.096,250.1614277777778,400.47746666666666,447.7958777777778,8.87,249.91605555555557,60.24,250.02500555555557,1.7631885555555555,445.65215,449.9074555555556,65.61,1.1249295969854831
2017-03-14 10:00:00,9.1627205,306.4,524.8053888888888,295.096,249.97827777777772,400.5121333333333,456.9259388888889,8.87,250.2043277777778,60.24,250.05685,1.7551975555555557,454.0409,450.4334111111111,65.04,1.297463147413275
2017-03-14 11:00:00,9.263269388888888,306.4,522.2949666666666,295.096,250.0728055555556,399.2530833333333,448.78720555555554,8.87,250.17948888888887,60.24,250.06585555555557,1.7579876666666665,450.15961388888894,449.52779444444445,64.86,1.249901736214336
2017-03-14 12:00:00,9.212518388888888,306.4,451.5322666666667,295.096,250.0497222222222,400.7040305555556,506.78755277777776,8.87,250.24951666666664,60.24,250.01837222222224,1.5949170317461112,523.4252194444445,491.7459666666667,66.89,0.8372475245337022
2017-03-14 13:00:00,9.237209333333332,306.4,526.5827833333333,295.096,250.07720555555557,400.06548888888886,444.8985944444445,8.87,249.48487777777777,60.24,250.11231111111115,1.7644221666666668,451.1138861111111,451.0763944444445,64.04,1.6601310267496183
2017-03-14 14:00:00,8.982341555555555,306.4,507.8139388888889,295.096,250.04462222222224,400.3478666666666,457.5830361111112,8.87,250.26673888888888,60.24,250.00546666666665,1.7031812222222225,472.4039333333333,463.9698277777778,65.36,1.4586150226995167
2017-03-14 15:00:00,9.112168444444444,306.4,533.3697333333333,295.096,249.98761666666667,400.26312777777775,450.1453888888889,8.87,250.0307722222222,60.24,250.05082777777776,1.7697180555555556,450.4992888888889,449.8842111111111,65.64,1.413423028508143
2017-03-14 16:00:00,9.224191388888888,306.4,549.4896166666666,295.096,250.0726055555556,399.83716111111113,444.7161111111111,10.84,249.7514111111111,58.18999999999999,250.0387333333333,1.7609761111111113,452.5880833333333,450.9515777777778,64.84,1.4539530095937052
2017-03-14 17:00:00,9.167075722222222,306.4,525.3685944444444,295.096,238.79632777777775,399.0221944444445,449.55677777777777,10.84,250.14763888888888,58.18999999999999,238.826,1.7185078888888887,430.9967944444444,450.1304333333334,64.63,1.5623463049002495
